leg_id,type,term,district,chamber,state,party,committee_id,committee,subcommittee,start_date,end_date
MTL000010,member,2015-2016,41,upper,mt,Democratic,,,,,
MTL000010,committee member,2015-2016,,upper,mt,,MTC000082,"Public Health, Welfare and Safety",,,
MTL000010,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000010,committee member,2015-2016,,upper,mt,,MTC000079,"Agriculture, Livestock and Irrigation",,,
MTL000010,committee member,2015-2016,,joint,mt,,MTC000090,Joint Appropriations/Finance & Claims,Health & Human Services,,
MTL000013,member,2017-2018,50,upper,mt,Democratic,,,,,
MTL000013,committee member,2017-2018,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000013,committee member,2017-2018,,upper,mt,,MTC000012,Fish and Game,,,
MTL000013,committee member,2017-2018,,upper,mt,,MTC000093,"Business, Labor, and Economic Affairs",,,
MTL000013,member,2013-2014,48,upper,mt,Democratic,,,,,
MTL000013,committee member,2013-2014,,upper,mt,,MTC000009,"Business, Labor, and Economic Affairs",,,
MTL000013,committee member,2013-2014,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000013,committee member,2013-2014,,upper,mt,,MTC000012,Fish and Game,,,
MTL000013,committee member,2013-2014,,joint,mt,,MTC000059,Joint Appropriations/Finance & Claims,Joint Select Committee on Pensions,,
MTL000013,committee member,2013-2014,,joint,mt,,MTC000062,Joint Appropriations/Finance & Claims,Pensions,,
MTL000013,member,2011-2012,48,upper,mt,Democratic,,,,,
MTL000013,committee member,2011-2012,,upper,mt,,MTC000009,"Business, Labor, and Economic Affairs",,,
MTL000013,committee member,2011-2012,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000013,committee member,2011-2012,,upper,mt,,MTC000012,Fish and Game,,,
MTL000013,member,2015-2016,50,upper,mt,Democratic,,,,,
MTL000013,committee member,2015-2016,,upper,mt,,MTC000083,"Business, Labor and Economic Affairs",,,
MTL000013,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000013,committee member,2015-2016,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000013,committee member,2015-2016,,upper,mt,,MTC000012,Fish and Game,,,
MTL000021,member,2017-2018,9,upper,mt,Republican,,,,,
MTL000021,committee member,2017-2018,,joint,mt,,MTC000084,Joint Appropriations/Finance & Claims,Education,,
MTL000021,committee member,2017-2018,,upper,mt,,MTC000016,Rules,,,
MTL000021,committee member,2017-2018,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000021,committee member,2017-2018,,upper,mt,,MTC000011,Ethics,,,
MTL000021,member,2013-2014,14,upper,mt,Republican,,,,,
MTL000021,committee member,2013-2014,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000021,committee member,2013-2014,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000021,committee member,2013-2014,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000021,committee member,2013-2014,,joint,mt,,MTC000052,Joint Appropriations/Finance & Claims,Education,,
MTL000021,member,2011-2012,14,upper,mt,Republican,,,,,
MTL000021,committee member,2011-2012,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000021,committee member,2011-2012,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000021,committee member,2011-2012,,upper,mt,,MTC000008,State Administration,,,
MTL000021,committee member,2011-2012,,upper,mt,,MTC000015,Legislative Administration,,,
MTL000021,committee member,2011-2012,,joint,mt,,MTC000034,Appropriations,Education,,
MTL000021,member,2015-2016,9,upper,mt,Republican,,,,,
MTL000021,committee member,2015-2016,,joint,mt,,MTC000084,Joint Appropriations/Finance & Claims,Education,,
MTL000021,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000021,committee member,2015-2016,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000021,committee member,2015-2016,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000027,member,2017-2018,19,upper,mt,Republican,,,,,
MTL000027,committee member,2017-2018,,upper,mt,,MTC000079,"Agriculture, Livestock and Irrigation",,,
MTL000027,committee member,2017-2018,,upper,mt,,MTC000016,Rules,,,
MTL000027,committee member,2017-2018,,joint,mt,,MTC000086,Joint Appropriations/Finance & Claims,General Government,,
MTL000027,committee member,2017-2018,,upper,mt,,MTC000082,"Public Health, Welfare and Safety",,,
MTL000027,committee member,2017-2018,,upper,mt,,MTC000011,Ethics,,,
MTL000027,member,2013-2014,20,upper,mt,Republican,,,,,
MTL000027,committee member,2013-2014,,upper,mt,,MTC000001,"Agriculture, Livestock, and Irrigation",,,
MTL000027,committee member,2013-2014,,upper,mt,,MTC000009,"Business, Labor, and Economic Affairs",,,
MTL000027,committee member,2013-2014,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000027,committee member,2013-2014,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000027,committee member,2013-2014,,joint,mt,,MTC000055,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement, and Justice",,
MTL000027,member,2011-2012,20,upper,mt,Republican,,,,,
MTL000027,member,2015-2016,19,upper,mt,Republican,,,,,
MTL000027,committee member,2015-2016,,upper,mt,,MTC000016,Rules,,,
MTL000027,committee member,2015-2016,,joint,mt,,MTC000084,Joint Appropriations/Finance & Claims,Education,,
MTL000027,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000027,committee member,2015-2016,,upper,mt,,MTC000079,"Agriculture, Livestock and Irrigation",,,
MTL000043,member,2017-2018,1,upper,mt,Republican,,,,,
MTL000043,committee member,2017-2018,,upper,mt,,MTC000002,Committee on Committees,,,
MTL000043,committee member,2017-2018,,upper,mt,,MTC000012,Fish and Game,,,
MTL000043,committee member,2017-2018,,upper,mt,,MTC000071,Natural Resources,,,
MTL000043,committee member,2017-2018,,upper,mt,,MTC000013,Judiciary,,,
MTL000043,member,2013-2014,1,upper,mt,Republican,,,,,
MTL000043,committee member,2013-2014,,upper,mt,,MTC000002,Committee on Committees,,,
MTL000043,committee member,2013-2014,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000043,committee member,2013-2014,,upper,mt,,MTC000013,Judiciary,,,
MTL000043,committee member,2013-2014,,upper,mt,,MTC000058,Natural Resources,,,
MTL000043,committee member,2013-2014,,upper,mt,,MTC000016,Rules,,,
MTL000043,committee member,2013-2014,,joint,mt,,MTC000059,Joint Appropriations/Finance & Claims,Joint Select Committee on Pensions,,
MTL000043,committee member,2013-2014,,joint,mt,,MTC000062,Joint Appropriations/Finance & Claims,Pensions,,
MTL000043,member,2011-2012,1,upper,mt,Republican,,,,,
MTL000043,committee member,2011-2012,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000043,committee member,2011-2012,,upper,mt,,MTC000013,Judiciary,,,
MTL000043,committee member,2011-2012,,upper,mt,,MTC000014,Natural Resources,,,
MTL000043,committee member,2011-2012,,upper,mt,,MTC000016,Rules,,,
MTL000043,committee member,2011-2012,,upper,mt,,MTC000017,Taxation,,,
MTL000043,member,2015-2016,1,upper,mt,Republican,,,,,
MTL000043,committee member,2015-2016,,upper,mt,,MTC000002,Committee on Committees,,,
MTL000043,committee member,2015-2016,,upper,mt,,MTC000071,Natural Resources,,,
MTL000043,committee member,2015-2016,,upper,mt,,MTC000013,Judiciary,,,
MTL000043,committee member,2015-2016,,upper,mt,,MTC000012,Fish and Game,,,
MTL000044,member,2017-2018,39,upper,mt,Democratic,,,,,
MTL000044,committee member,2017-2018,,upper,mt,,MTC000088,Local Government,,,
MTL000044,committee member,2017-2018,,upper,mt,,MTC000093,"Business, Labor, and Economic Affairs",,,
MTL000044,committee member,2017-2018,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000044,member,2013-2014,43,upper,mt,Democratic,,,,,
MTL000044,committee member,2013-2014,,upper,mt,,MTC000009,"Business, Labor, and Economic Affairs",,,
MTL000044,committee member,2013-2014,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000044,committee member,2013-2014,,upper,mt,,MTC000006,Local Government,,,
MTL000044,member,2011-2012,43,upper,mt,Democratic,,,,,
MTL000044,committee member,2011-2012,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000044,committee member,2011-2012,,upper,mt,,MTC000006,Local Government,,,
MTL000044,committee member,2011-2012,,upper,mt,,MTC000009,"Business, Labor, and Economic Affairs",,,
MTL000044,member,2015-2016,39,upper,mt,Democratic,,,,,
MTL000044,committee member,2015-2016,,upper,mt,,MTC000083,"Business, Labor and Economic Affairs",,,
MTL000044,committee member,2015-2016,,upper,mt,,MTC000088,Local Government,,,
MTL000044,committee member,2015-2016,,upper,mt,,MTC000015,Legislative Administration,,,
MTL000044,committee member,2015-2016,,upper,mt,,MTC000012,Fish and Game,,,
MTL000051,member,2017-2018,20,upper,mt,Republican,,,,,
MTL000051,committee member,2017-2018,,joint,mt,,MTC000087,Joint Appropriations/Finance & Claims,Natural Resources and Transportation,,
MTL000051,committee member,2017-2018,,upper,mt,,MTC000071,Natural Resources,,,
MTL000051,committee member,2017-2018,,upper,mt,,MTC000011,Ethics,,,
MTL000051,committee member,2017-2018,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000051,member,2015-2016,20,upper,mt,Republican,,,,,
MTL000051,committee member,2015-2016,,upper,mt,,MTC000071,Natural Resources,,,
MTL000051,committee member,2015-2016,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000051,committee member,2015-2016,,upper,mt,,MTC000017,Taxation,,,
MTL000051,member,2013-2014,43,lower,mt,Republican,,,,,
MTL000051,committee member,2013-2014,,joint,mt,,MTC000057,Joint Appropriations/Finance & Claims,Natural Resources and Transportation,,
MTL000051,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000051,member,2011-2012,43,lower,mt,Republican,,,,,
MTL000051,committee member,2011-2012,,joint,mt,,MTC000039,Appropriations,Natural Resources and Transportation,,
MTL000051,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000054,member,2017-2018,45,upper,mt,Democratic,,,,,
MTL000054,committee member,2017-2018,,upper,mt,,MTC000016,Rules,,,
MTL000054,committee member,2017-2018,,upper,mt,,MTC000017,Taxation,,,
MTL000054,committee member,2017-2018,,upper,mt,,MTC000071,Natural Resources,,,
MTL000054,committee member,2017-2018,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000054,member,2013-2014,47,upper,mt,Democratic,,,,,
MTL000054,committee member,2013-2014,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000054,committee member,2013-2014,,upper,mt,,MTC000006,Local Government,,,
MTL000054,committee member,2013-2014,,upper,mt,,MTC000017,Taxation,,,
MTL000054,member,2011-2012,93,lower,mt,Democratic,,,,,
MTL000054,committee member,2011-2012,,lower,mt,,MTC000020,Ethics,,,
MTL000054,committee member,2011-2012,,lower,mt,,MTC000023,Natural Resources,,,
MTL000054,committee member,2011-2012,,lower,mt,,MTC000031,Local Government,,,
MTL000054,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000054,member,2015-2016,45,upper,mt,Democratic,,,,,
MTL000054,committee member,2015-2016,,upper,mt,,MTC000016,Rules,,,
MTL000054,committee member,2015-2016,,upper,mt,,MTC000088,Local Government,,,
MTL000054,committee member,2015-2016,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000054,committee member,2015-2016,,upper,mt,,MTC000017,Taxation,,,
MTL000060,member,2017-2018,4,upper,mt,Republican,,,,,
MTL000060,committee member,2017-2018,,upper,mt,,MTC000016,Rules,,,
MTL000060,committee member,2017-2018,,upper,mt,,MTC000017,Taxation,,,
MTL000060,committee member,2017-2018,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000060,committee member,2017-2018,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000060,member,2013-2014,10,lower,mt,Republican,,,,,
MTL000060,committee member,2013-2014,,lower,mt,,MTC000027,Education,,,
MTL000060,committee member,2013-2014,,lower,mt,,MTC000022,Judiciary,,,
MTL000060,committee member,2013-2014,,lower,mt,,MTC000032,Rules,,,
MTL000060,member,2011-2012,10,lower,mt,Republican,,,,,
MTL000060,committee member,2011-2012,,lower,mt,,MTC000027,Education,,,
MTL000060,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000060,member,2015-2016,4,upper,mt,Republican,,,,,
MTL000060,committee member,2015-2016,,upper,mt,,MTC000016,Rules,,,
MTL000060,committee member,2015-2016,,joint,mt,,MTC000086,Joint Appropriations/Finance & Claims,General Government,,
MTL000060,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000060,committee member,2015-2016,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000060,committee member,2015-2016,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000060,committee member,2015-2016,,upper,mt,,MTC000017,Taxation,,,
MTL000066,member,2017-2018,43,upper,mt,Republican,,,,,
MTL000066,committee member,2017-2018,,upper,mt,,MTC000093,"Business, Labor, and Economic Affairs",,,
MTL000066,committee member,2017-2018,,upper,mt,,MTC000071,Natural Resources,,,
MTL000066,committee member,2017-2018,,upper,mt,,MTC000015,Legislative Administration,,,
MTL000066,committee member,2017-2018,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000066,member,2015-2016,43,upper,mt,Republican,,,,,
MTL000066,committee member,2015-2016,,upper,mt,,MTC000083,"Business, Labor and Economic Affairs",,,
MTL000066,committee member,2015-2016,,upper,mt,,MTC000071,Natural Resources,,,
MTL000066,committee member,2015-2016,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000066,member,2013-2014,87,lower,mt,Republican,,,,,
MTL000066,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000066,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000066,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000066,member,2011-2012,87,lower,mt,Republican,,,,,
MTL000066,committee member,2011-2012,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000066,committee member,2011-2012,,lower,mt,,MTC000023,Natural Resources,,,
MTL000066,committee member,2011-2012,,lower,mt,,MTC000024,State Administration,,,
MTL000089,member,2017-2018,13,upper,mt,Republican,,,,,
MTL000089,committee member,2017-2018,,upper,mt,,MTC000079,"Agriculture, Livestock and Irrigation",,,
MTL000089,committee member,2017-2018,,upper,mt,,MTC000088,Local Government,,,
MTL000089,committee member,2017-2018,,upper,mt,,MTC000017,Taxation,,,
MTL000089,member,2013-2014,24,lower,mt,Republican,,,,,
MTL000089,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000089,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000089,committee member,2013-2014,,lower,mt,,MTC000033,Taxation,,,
MTL000089,member,2011-2012,24,lower,mt,Republican,,,,,
MTL000089,committee member,2011-2012,,lower,mt,,MTC000018,Agriculture,,,
MTL000089,committee member,2011-2012,,lower,mt,,MTC000023,Natural Resources,,,
MTL000089,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000089,member,2015-2016,13,upper,mt,Republican,,,,,
MTL000089,committee member,2015-2016,,upper,mt,,MTC000071,Natural Resources,,,
MTL000089,committee member,2015-2016,,upper,mt,,MTC000079,"Agriculture, Livestock and Irrigation",,,
MTL000089,committee member,2015-2016,,upper,mt,,MTC000017,Taxation,,,
MTL000090,member,2017-2018,29,upper,mt,Republican,,,,,
MTL000090,committee member,2017-2018,,upper,mt,,MTC000082,"Public Health, Welfare and Safety",,,
MTL000090,committee member,2017-2018,,upper,mt,,MTC000012,Fish and Game,,,
MTL000090,committee member,2017-2018,,joint,mt,,MTC000091,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement and Justice",,
MTL000090,committee member,2017-2018,,upper,mt,,MTC000011,Ethics,,,
MTL000090,member,2013-2014,60,lower,mt,Republican,,,,,
MTL000090,committee member,2013-2014,,lower,mt,,MTC000029,Human Services,,,
MTL000090,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000090,member,2011-2012,60,lower,mt,Republican,,,,,
MTL000090,committee member,2011-2012,,lower,mt,,MTC000018,Agriculture,,,
MTL000090,committee member,2011-2012,,lower,mt,,MTC000020,Ethics,,,
MTL000090,committee member,2011-2012,,lower,mt,,MTC000022,Judiciary,,,
MTL000090,committee member,2011-2012,,lower,mt,,MTC000029,Human Services,,,
MTL000090,member,2015-2016,29,upper,mt,Republican,,,,,
MTL000090,committee member,2015-2016,,upper,mt,,MTC000082,"Public Health, Welfare and Safety",,,
MTL000090,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000090,committee member,2015-2016,,upper,mt,,MTC000079,"Agriculture, Livestock and Irrigation",,,
MTL000090,committee member,2015-2016,,joint,mt,,MTC000091,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement and Justice",,
MTL000093,member,2017-2018,22,upper,mt,Republican,,,,,
MTL000093,committee member,2017-2018,,upper,mt,,MTC000008,State Administration,,,
MTL000093,committee member,2017-2018,,joint,mt,,MTC000087,Joint Appropriations/Finance & Claims,Natural Resources and Transportation,,
MTL000093,committee member,2017-2018,,upper,mt,,MTC000011,Ethics,,,
MTL000093,committee member,2017-2018,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000093,member,2013-2014,48,lower,mt,Republican,,,,,
MTL000093,committee member,2013-2014,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000093,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000093,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000093,member,2011-2012,48,lower,mt,Republican,,,,,
MTL000093,committee member,2011-2012,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000093,committee member,2011-2012,,lower,mt,,MTC000024,State Administration,,,
MTL000093,committee member,2011-2012,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000093,member,2015-2016,22,upper,mt,Republican,,,,,
MTL000093,committee member,2015-2016,,upper,mt,,MTC000008,State Administration,,,
MTL000093,committee member,2015-2016,,upper,mt,,MTC000013,Judiciary,,,
MTL000093,committee member,2015-2016,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000103,member,2017-2018,46,upper,mt,Democratic,,,,,
MTL000103,committee member,2017-2018,,upper,mt,,MTC000008,State Administration,,,
MTL000103,committee member,2017-2018,,upper,mt,,MTC000017,Taxation,,,
MTL000103,committee member,2017-2018,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000103,member,2013-2014,46,upper,mt,Democratic,,,,,
MTL000103,committee member,2013-2014,,upper,mt,,MTC000001,"Agriculture, Livestock, and Irrigation",,,
MTL000103,committee member,2013-2014,,upper,mt,,MTC000006,Local Government,,,
MTL000103,committee member,2013-2014,,upper,mt,,MTC000017,Taxation,,,
MTL000103,member,2011-2012,98,lower,mt,Democratic,,,,,
MTL000103,committee member,2011-2012,,lower,mt,,MTC000027,Education,,,
MTL000103,committee member,2011-2012,,lower,mt,,MTC000031,Local Government,,,
MTL000103,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000103,member,2015-2016,46,upper,mt,Democratic,,,,,
MTL000103,committee member,2015-2016,,upper,mt,,MTC000008,State Administration,,,
MTL000103,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000103,committee member,2015-2016,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000103,committee member,2015-2016,,upper,mt,,MTC000017,Taxation,,,
MTL000107,member,2017-2018,24,upper,mt,Democratic,,,,,
MTL000107,committee member,2017-2018,,joint,mt,,MTC000086,Joint Appropriations/Finance & Claims,General Government,,
MTL000107,committee member,2017-2018,,upper,mt,,MTC000071,Natural Resources,,,
MTL000107,committee member,2017-2018,,upper,mt,,MTC000011,Ethics,,,
MTL000107,committee member,2017-2018,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000107,member,2013-2014,49,lower,mt,Democratic,,,,,
MTL000107,committee member,2013-2014,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000107,committee member,2013-2014,,lower,mt,,MTC000031,Local Government,,,
MTL000107,committee member,2013-2014,,lower,mt,,MTC000033,Taxation,,,
MTL000107,member,2011-2012,49,lower,mt,Democratic,,,,,
MTL000107,committee member,2011-2012,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000107,committee member,2011-2012,,lower,mt,,MTC000031,Local Government,,,
MTL000107,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000107,member,2015-2016,24,upper,mt,Democratic,,,,,
MTL000107,committee member,2015-2016,,upper,mt,,MTC000088,Local Government,,,
MTL000107,committee member,2015-2016,,upper,mt,,MTC000013,Judiciary,,,
MTL000107,committee member,2015-2016,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000121,member,2017-2018,31,upper,mt,Democratic,,,,,
MTL000121,committee member,2017-2018,,upper,mt,,MTC000016,Rules,,,
MTL000121,committee member,2017-2018,,upper,mt,,MTC000012,Fish and Game,,,
MTL000121,committee member,2017-2018,,joint,mt,,MTC000087,Joint Appropriations/Finance & Claims,Natural Resources and Transportation,,
MTL000121,committee member,2017-2018,,upper,mt,,MTC000071,Natural Resources,,,
MTL000121,committee member,2017-2018,,upper,mt,,MTC000011,Ethics,,,
MTL000121,member,2013-2014,33,upper,mt,Democratic,,,,,
MTL000121,committee member,2013-2014,,upper,mt,,MTC000001,"Agriculture, Livestock, and Irrigation",,,
MTL000121,committee member,2013-2014,,upper,mt,,MTC000058,Natural Resources,,,
MTL000121,committee member,2013-2014,,upper,mt,,MTC000016,Rules,,,
MTL000121,committee member,2013-2014,,upper,mt,,MTC000017,Taxation,,,
MTL000121,member,2011-2012,66,lower,mt,Democratic,,,,,
MTL000121,committee member,2011-2012,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000121,committee member,2011-2012,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000121,committee member,2011-2012,,lower,mt,,MTC000032,Rules,,,
MTL000121,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000121,member,2015-2016,31,upper,mt,Democratic,,,,,
MTL000121,committee member,2015-2016,,upper,mt,,MTC000016,Rules,,,
MTL000121,committee member,2015-2016,,joint,mt,,MTC000086,Joint Appropriations/Finance & Claims,General Government,,
MTL000121,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000121,committee member,2015-2016,,upper,mt,,MTC000071,Natural Resources,,,
MTL000121,committee member,2015-2016,,upper,mt,,MTC000012,Fish and Game,,,
MTL000131,member,2017-2018,49,upper,mt,Democratic,,,,,
MTL000131,committee member,2017-2018,,upper,mt,,MTC000079,"Agriculture, Livestock and Irrigation",,,
MTL000131,committee member,2017-2018,,upper,mt,,MTC000082,"Public Health, Welfare and Safety",,,
MTL000131,committee member,2017-2018,,upper,mt,,MTC000013,Judiciary,,,
MTL000131,committee member,2017-2018,,upper,mt,,MTC000015,Legislative Administration,,,
MTL000131,member,2011-2012,95,lower,mt,Democratic,,,,,
MTL000131,committee member,2011-2012,,lower,mt,,MTC000022,Judiciary,,,
MTL000131,committee member,2011-2012,,lower,mt,,MTC000025,Transportation,,,
MTL000131,committee member,2011-2012,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000131,member,2015-2016,49,upper,mt,Democratic,,,,,
MTL000131,committee member,2015-2016,,upper,mt,,MTC000016,Rules,,,
MTL000131,committee member,2015-2016,,upper,mt,,MTC000082,"Public Health, Welfare and Safety",,,
MTL000131,committee member,2015-2016,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000131,committee member,2015-2016,,upper,mt,,MTC000013,Judiciary,,,
MTL000133,member,2017-2018,37,upper,mt,Democratic,,,,,
MTL000133,committee member,2017-2018,,upper,mt,,MTC000016,Rules,,,
MTL000133,committee member,2017-2018,,upper,mt,,MTC000088,Local Government,,,
MTL000133,committee member,2017-2018,,joint,mt,,MTC000089,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000133,committee member,2017-2018,,upper,mt,,MTC000011,Ethics,,,
MTL000133,member,2013-2014,37,upper,mt,Democratic,,,,,
MTL000133,committee member,2013-2014,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000133,committee member,2013-2014,,upper,mt,,MTC000016,Rules,,,
MTL000133,committee member,2013-2014,,joint,mt,,MTC000056,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000133,member,2011-2012,76,lower,mt,Democratic,,,,,
MTL000133,committee member,2011-2012,,joint,mt,,MTC000038,Appropriations,Long-Range Planning,,
MTL000133,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000133,committee member,2011-2012,,lower,mt,,MTC000032,Rules,,,
MTL000133,member,2015-2016,37,upper,mt,Democratic,,,,,
MTL000133,committee member,2015-2016,,upper,mt,,MTC000016,Rules,,,
MTL000133,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000133,committee member,2015-2016,,joint,mt,,MTC000089,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000137,member,2017-2018,27,upper,mt,Republican,,,,,
MTL000137,committee member,2017-2018,,upper,mt,,MTC000016,Rules,,,
MTL000137,committee member,2017-2018,,joint,mt,,MTC000089,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000137,committee member,2017-2018,,upper,mt,,MTC000082,"Public Health, Welfare and Safety",,,
MTL000137,committee member,2017-2018,,upper,mt,,MTC000012,Fish and Game,,,
MTL000137,committee member,2017-2018,,upper,mt,,MTC000011,Ethics,,,
MTL000137,member,2013-2014,55,lower,mt,Republican,,,,,
MTL000137,committee member,2013-2014,,lower,mt,,MTC000019,Business & Labor,,,
MTL000137,committee member,2013-2014,,lower,mt,,MTC000029,Human Services,,,
MTL000137,committee member,2013-2014,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000137,committee member,2013-2014,,lower,mt,,MTC000032,Rules,,,
MTL000137,member,2011-2012,55,lower,mt,Republican,,,,,
MTL000137,committee member,2011-2012,,lower,mt,,MTC000019,Business & Labor,,,
MTL000137,committee member,2011-2012,,lower,mt,,MTC000029,Human Services,,,
MTL000137,committee member,2011-2012,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000137,committee member,2011-2012,,lower,mt,,MTC000032,Rules,,,
MTL000137,member,2015-2016,27,upper,mt,Republican,,,,,
MTL000137,committee member,2015-2016,,upper,mt,,MTC000016,Rules,,,
MTL000137,committee member,2015-2016,,upper,mt,,MTC000082,"Public Health, Welfare and Safety",,,
MTL000137,committee member,2015-2016,,upper,mt,,MTC000083,"Business, Labor and Economic Affairs",,,
MTL000137,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000137,committee member,2015-2016,,joint,mt,,MTC000089,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000137,committee member,2015-2016,,upper,mt,,MTC000012,Fish and Game,,,
MTL000143,member,2017-2018,34,upper,mt,Republican,,,,,
MTL000143,committee member,2017-2018,,upper,mt,,MTC000008,State Administration,,,
MTL000143,committee member,2017-2018,,upper,mt,,MTC000093,"Business, Labor, and Economic Affairs",,,
MTL000143,committee member,2017-2018,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000143,member,2013-2014,67,lower,mt,Republican,,,,,
MTL000143,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000143,committee member,2013-2014,,lower,mt,,MTC000029,Human Services,,,
MTL000143,committee member,2013-2014,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000143,committee member,2013-2014,,lower,mt,,MTC000032,Rules,,,
